census_tract,county,race_ethnicity,action_taken,rate_spread
13057090202,Cherokee,White,1,0.606
13151070204,Henry,Black,1,-0.423
13067030358,Cobb,White,1,0.02
13121006500,Fulton,White,1,0.49
13135050619,Gwinnett,Unknown or other,1,-1.328
13089021808,DeKalb,Black,3,
13067031325,Cobb,Black,1,-0.368
13067031308,Cobb,Unknown or other,1,0.085
13067031325,Cobb,Unknown or other,1,0.286
13057091105,Cherokee,Unknown or other,1,0.16
13135050619,Gwinnett,Asian,1,-1.554
13135050619,Gwinnett,Unknown or other,1,-1.597
13089021208,DeKalb,White,1,-0.205
13151070214,Henry,Black,1,0.614
13067030349,Cobb,Unknown or other,1,0.346
13135050580,Gwinnett,Unknown or other,1,0.119
13089021707,DeKalb,White,1,0.455
13135050736,Gwinnett,Unknown or other,1,0.582
13121011618,Fulton,White,1,0.241
13089021914,DeKalb,Unknown or other,1,0.391
13067031414,Cobb,Black,1,0.15
13089023701,DeKalb,Unknown or other,1,0.482
13067030326,Cobb,Asian,1,-0.268
13067031111,Cobb,White,1,0.253
13063040536,Clayton,Black,1,0.976
13121008801,Fulton,White,1,-0.627
13067031207,Cobb,White,1,0.749
13121008801,Fulton,Unknown or other,1,-0.103
13117130304,Forsyth,Unknown or other,1,0.259
13067031308,Cobb,Black,1,-0.426
13135050748,Gwinnett,Black,1,-0.612
13067031308,Cobb,Unknown or other,1,0.157
13067030244,Cobb,White,1,0.367
13067031101,Cobb,Unknown or other,1,0.047
13089021906,DeKalb,Black,1,-0.863
13135050620,Gwinnett,White,1,0.485
13089021208,DeKalb,White,1,0.671
13135050741,Gwinnett,Hispanic,1,-0.335
13067030342,Cobb,Unknown or other,1,0.067
13067030412,Cobb,Hispanic,1,0.053
13067030245,Cobb,White,1,-0.096
13151070121,Henry,Unknown or other,1,0.153
13121010108,Fulton,White,1,-0.338
13067030511,Cobb,White,1,0.409
13089022001,DeKalb,Unknown or other,1,0.594
13121010601,Fulton,Unknown or other,1,0.487
13063040631,Clayton,Hispanic,1,0.862
13067031308,Cobb,Unknown or other,1,0.869
13067031114,Cobb,Black,1,1.098
13089021816,DeKalb,White,1,0.656
13057090906,Cherokee,White,1,0.694
13057090102,Cherokee,Unknown or other,1,0.055
13135050748,Gwinnett,Black,1,-1.32
13121011646,Fulton,White,1,0.313
13135050741,Gwinnett,Asian,1,-0.26
13117130512,Forsyth,Unknown or other,1,0.185
13057090912,Cherokee,Unknown or other,1,0.291
13097080512,Douglas,Unknown or other,1,0.284
13135050748,Gwinnett,Unknown or other,1,-0.036
13067031111,Cobb,White,1,0.262
13067031308,Cobb,Asian,1,-0.198
13135050759,Gwinnett,Unknown or other,1,0.436
13089021230,DeKalb,Hispanic,1,0.961
13113140307,Fayette,Unknown or other,1,0.357
13121008702,Fulton,Unknown or other,1,0.004
13089023506,DeKalb,Unknown or other,1,0.043
13057091006,Cherokee,White,1,0.935
13121007002,Fulton,Unknown or other,1,-0.148
13135050619,Gwinnett,Unknown or other,1,0.058
13135050748,Gwinnett,Unknown or other,1,1.044
13089022601,DeKalb,White,1,0.1
13135050619,Gwinnett,Unknown or other,1,-1.245
13135050628,Gwinnett,Unknown or other,1,-0.041
13135050619,Gwinnett,Unknown or other,1,-2.101
13057090402,Cherokee,White,1,-0.159
13089022206,DeKalb,White,1,0.563
13135050573,Gwinnett,Black,1,1.109
13057090707,Cherokee,White,1,0.549
13121008801,Fulton,White,1,-0.152
13067030369,Cobb,Unknown or other,1,-0.198
13121011429,Fulton,White,1,0.468
13067030340,Cobb,White,1,0.541
13135050219,Gwinnett,Unknown or other,1,0.123
13067030111,Cobb,White,1,0.737
13067031308,Cobb,Unknown or other,1,0.441
13067031412,Cobb,Unknown or other,1,0.545
13117130104,Forsyth,White,1,0.352
13067031308,Cobb,Black,1,0.492
13135050748,Gwinnett,Unknown or other,1,-0.939
13135050619,Gwinnett,Black,1,0.062
13067030360,Cobb,White,1,0.139
13121010307,Fulton,White,1,0.643
13067031308,Cobb,Black,1,-0.068
13151070206,Henry,Unknown or other,1,0.205
13151070313,Henry,Unknown or other,1,1.271
13121011507,Fulton,Unknown or other,1,-0.104
13089023212,DeKalb,Black,1,0.621
13067030112,Cobb,White,1,-0.323
13063040534,Clayton,Unknown or other,1,-0.045
13135050528,Gwinnett,Unknown or other,3,
13057090504,Cherokee,White,1,-0.099
13067030255,Cobb,Unknown or other,1,0.016
13067031308,Cobb,Black,1,0.547
13067030268,Cobb,Hispanic,1,0.758
13067031115,Cobb,Unknown or other,1,0.849
13067031308,Cobb,Unknown or other,3,
13057091105,Cherokee,Unknown or other,1,0.399
13135050748,Gwinnett,Unknown or other,1,-1.712
13089023442,DeKalb,Black,1,-0.054
13057090906,Cherokee,White,1,-0.392
13121010531,Fulton,Black,1,-0.17
13135050748,Gwinnett,Black,1,0.689
13135050741,Gwinnett,Unknown or other,1,-1.339
13067031308,Cobb,Black,1,0.219
13063040307,Clayton,Black,1,2.189
13247060201,Rockdale,Black,1,0.042
13135050748,Gwinnett,Unknown or other,1,-1.156
13067031411,Cobb,Unknown or other,1,-0.089
13089022014,DeKalb,Unknown or other,1,0.596
13067030275,Cobb,White,1,0.068
13151070109,Henry,Unknown or other,1,-0.443
13067031514,Cobb,White,1,-0.092
13151070322,Henry,Black,1,0.247
13247060317,Rockdale,Black,1,0.518
13121008801,Fulton,White,1,-0.274
13057090605,Cherokee,White,1,0.287
13121011424,Fulton,Unknown or other,1,0.281
13063040633,Clayton,Black,1,0.466
13135050619,Gwinnett,Unknown or other,1,-1.901
13089021914,DeKalb,Black,1,0.731
13067031308,Cobb,Black,1,-0.236
13067030108,Cobb,Asian,1,0.024
13067030324,Cobb,White,1,0.374
13089021914,DeKalb,Unknown or other,1,0.3
13089023108,DeKalb,Black,1,-0.271
13089023328,DeKalb,Hispanic,1,1.21
13121011100,Fulton,Hispanic,1,-0.088
13067030255,Cobb,Black,1,0.051
13089021410,DeKalb,White,1,1.305
13113140210,Fayette,White,1,0.394
13247060317,Rockdale,Black,1,-0.278
13135050589,Gwinnett,Asian,1,-0.336
13121010533,Fulton,Black,1,0.989
13135050234,Gwinnett,White,1,0.094
13057090710,Cherokee,White,1,0.353
13117130603,Forsyth,Unknown or other,1,0.174
13151070124,Henry,Black,1,-0.011
13089023220,DeKalb,Unknown or other,1,-0.203
13057090810,Cherokee,White,1,-0.323
13135050634,Gwinnett,Unknown or other,1,0.692
13135050623,Gwinnett,Black,1,0.832
13067031306,Cobb,Black,1,-1.03
13113140403,Fayette,White,1,-0.041
13067031214,Cobb,Asian,1,0.072
13121011650,Fulton,White,1,-0.308
13135050562,Gwinnett,White,1,-0.244
13057090906,Cherokee,White,1,0.01
13135050234,Gwinnett,Asian,1,-0.121
13067031314,Cobb,Asian,1,-0.361
13121011419,Fulton,Asian,1,-0.3
13135050551,Gwinnett,Asian,1,0.066
13135050722,Gwinnett,Asian,1,1.026
13097080305,Douglas,Black,1,-0.405
13067031415,Cobb,Black,1,0.587
13121007301,Fulton,Unknown or other,1,1.725
13135050736,Gwinnett,Black,1,-0.816
13135050617,Gwinnett,White,1,0.548
13135050323,Gwinnett,Asian,1,-0.363
13067030244,Cobb,White,1,-0.946
13117130614,Forsyth,Asian,1,-0.811
13067030276,Cobb,Unknown or other,1,0.225
13135050744,Gwinnett,Asian,1,0.087
13135050224,Gwinnett,Asian,1,-0.557
13117130504,Forsyth,White,1,0.535
13089021912,DeKalb,Asian,1,-0.048
13121011423,Fulton,White,1,-0.234
13121008301,Fulton,Black,1,-0.49
13151070127,Henry,Black,1,0.164
13067030602,Cobb,White,1,-0.343
13135050336,Gwinnett,Asian,1,0.015
13121010127,Fulton,Unknown or other,1,0.004
13121011635,Fulton,Asian,1,-0.086
13063040421,Clayton,Unknown or other,1,0.871
13117130410,Forsyth,Asian,1,-0.172
13063040529,Clayton,Black,1,0.438
13135050619,Gwinnett,Asian,1,-0.052
13121008908,Fulton,White,1,-0.857
13121010538,Fulton,Black,1,1.723
13151070307,Henry,Black,1,0.612
13135050632,Gwinnett,Hispanic,1,-0.329
13121009900,Fulton,Asian,1,0.036
13247060411,Rockdale,Unknown or other,1,-1.155
13151070314,Henry,Asian,1,-0.301
13135050630,Gwinnett,Asian,1,0.652
13057090912,Cherokee,White,1,-0.196
13135050415,Gwinnett,White,1,0.55
13057091105,Cherokee,White,1,-0.286
13121010526,Fulton,Unknown or other,1,1.776
13121000201,Fulton,White,1,0.81
13135050232,Gwinnett,Asian,1,-0.124
13089023803,DeKalb,White,1,-0.158
13067030370,Cobb,Asian,1,0.096
13135050522,Gwinnett,Asian,1,-0.346
13151070312,Henry,Black,1,0.153
13135050587,Gwinnett,Asian,1,-0.298
13067030347,Cobb,Unknown or other,1,0.286
13057090202,Cherokee,White,1,0.447
13063040626,Clayton,Black,1,0.923
13135050619,Gwinnett,Asian,1,0.212
13121011644,Fulton,Black,1,-0.475
13067030506,Cobb,White,1,0.916
13135050234,Gwinnett,Asian,1,0.318
13135050747,Gwinnett,White,1,0.744
13121009607,Fulton,Unknown or other,1,0.083
13247060203,Rockdale,Unknown or other,1,0.612
13097080407,Douglas,Black,1,0.403
13067031315,Cobb,Black,1,0.111
13067030346,Cobb,White,1,0.099
13135050243,Gwinnett,Asian,1,-0.374
13135050444,Gwinnett,Asian,1,0.653
13117130413,Forsyth,Asian,1,0.211
13089021226,DeKalb,White,1,0.095
13135050566,Gwinnett,Black,1,0.827
13135050539,Gwinnett,Asian,1,0.617
13135050612,Gwinnett,Asian,1,-0.429
13089023422,DeKalb,Unknown or other,1,2.021
13057091001,Cherokee,White,1,0.003
13113140406,Fayette,Black,1,0.853
13067030241,Cobb,White,1,-0.706
13057090808,Cherokee,White,1,0.146
13121011633,Fulton,Asian,1,-0.226
13135050325,Gwinnett,Asian,1,-0.028
13151070209,Henry,White,1,0.006
13121010132,Fulton,Black,1,1.136
13063040420,Clayton,Unknown or other,1,0.288
13135050234,Gwinnett,Asian,1,0.075
13135050752,Gwinnett,Black,1,-0.515
13135050633,Gwinnett,Asian,1,0.16
13063040630,Clayton,Black,1,0.373
13117130613,Forsyth,Hispanic,1,0.442
13067031118,Cobb,Unknown or other,1,1.282
13067030111,Cobb,Unknown or other,1,-0.406
13117130603,Forsyth,White,1,1.252
13089021910,DeKalb,Asian,1,0.026
13121009700,Fulton,White,1,-0.068
13089023434,DeKalb,Black,1,0.277
13151070208,Henry,Black,1,-0.31
13089023602,DeKalb,Black,1,0.773
13117130203,Forsyth,White,1,-0.11
13117130101,Forsyth,White,1,0.823
13247060313,Rockdale,Hispanic,1,0.874
13135050628,Gwinnett,Asian,1,-0.344
13067030252,Cobb,White,1,0.279
13135050558,Gwinnett,White,1,-0.227
13089023426,DeKalb,Black,1,0.433
13113140210,Fayette,Unknown or other,1,-0.105
13057090505,Cherokee,White,1,0.225
13135050555,Gwinnett,Unknown or other,1,0.246
13135050617,Gwinnett,Asian,1,1.825
13067031120,Cobb,White,1,-0.382
13057091011,Cherokee,White,1,-0.223
13113140408,Fayette,Asian,1,-0.256
13057090708,Cherokee,White,1,0.174
13067031413,Cobb,Black,1,1.926
13067030412,Cobb,Black,1,0.693
13057091007,Cherokee,Hispanic,1,0.012
13057091009,Cherokee,White,1,1.218
13067030251,Cobb,Black,1,-0.229
13151070209,Henry,Black,1,1.434
13089023323,DeKalb,Asian,1,-0.465
13067030604,Cobb,Black,1,0.161
13135050308,Gwinnett,Asian,1,-0.151
13089023113,DeKalb,Black,1,0.749
13089023505,DeKalb,Unknown or other,1,0.105
13057090809,Cherokee,Unknown or other,1,0.129
13089023313,DeKalb,Black,1,0.333
13135050574,Gwinnett,Asian,1,0.845
13067030911,Cobb,Unknown or other,1,-0.168
13089020300,DeKalb,Unknown or other,1,0.252
13063040635,Clayton,Black,1,0.66
13067030345,Cobb,Asian,1,-0.109
13089023108,DeKalb,Unknown or other,1,-0.405
13089023425,DeKalb,Black,1,0.931
13121011000,Fulton,Unknown or other,1,-0.853
13121010528,Fulton,Unknown or other,1,-0.842
13121001600,Fulton,Asian,1,-0.379
13135050234,Gwinnett,Asian,1,0.938
13117130307,Forsyth,White,1,-0.407
13135050568,Gwinnett,Black,1,0.603
13121011657,Fulton,Asian,1,-0.776
13121000700,Fulton,White,1,-0.113
13067031322,Cobb,Black,1,0.874
13057090507,Cherokee,White,1,0.154
13057090706,Cherokee,White,1,-0.439
13117130606,Forsyth,Asian,1,-0.466
13067030259,Cobb,Unknown or other,1,0.438
13135050234,Gwinnett,Asian,1,-0.391
13057090102,Cherokee,White,1,0.322
13135050586,Gwinnett,Hispanic,1,-0.426
13135050569,Gwinnett,Black,1,0.457
13135050582,Gwinnett,Hispanic,1,0.309
13135050744,Gwinnett,Black,1,0.527
13067030800,Cobb,Black,1,1.525
13089022013,DeKalb,White,1,0.32
13067030700,Cobb,White,1,1.041
13089021816,DeKalb,White,1,0.586
13089023501,DeKalb,Unknown or other,1,0.028
13121011417,Fulton,White,1,-0.211
13067031215,Cobb,White,1,0.25
13089023601,DeKalb,Unknown or other,1,-0.201
13067031215,Cobb,Unknown or other,1,-0.026
13247060313,Rockdale,Black,1,0.423
13089023801,DeKalb,Black,1,0.716
13089023410,DeKalb,Black,1,0.431
13067030353,Cobb,White,1,0.663
13067030257,Cobb,Black,1,0.368
13135050234,Gwinnett,Asian,1,0.352
13067030256,Cobb,White,1,-0.272
13089021416,DeKalb,Black,1,0.41
13121009201,Fulton,Black,1,-0.612
13121008907,Fulton,White,1,0.788
13121003100,Fulton,Asian,1,0.337
13121009406,Fulton,Asian,1,0.247
13121004100,Fulton,Hispanic,1,0.342
13089021211,DeKalb,White,1,0.387
13135050225,Gwinnett,Unknown or other,1,-0.089
13135050626,Gwinnett,Black,1,-0.705
13089023107,DeKalb,Hispanic,1,0.303
13117130603,Forsyth,White,1,-0.288
13067030354,Cobb,White,1,0.8
13057090706,Cherokee,White,1,0.238
13247060410,Rockdale,Hispanic,1,0.515
13113140206,Fayette,Black,1,1.054
13089021915,DeKalb,White,1,0.571
13135050324,Gwinnett,Asian,1,-0.073
13121010211,Fulton,Unknown or other,1,-0.062
13151070117,Henry,White,1,0.024
13135050623,Gwinnett,Black,1,0.969
13117130511,Forsyth,White,1,-0.11
13097080509,Douglas,Unknown or other,1,-0.111
13067030602,Cobb,White,1,-0.468
13057090707,Cherokee,White,1,0.265
13067031324,Cobb,Hispanic,1,0.312
13121010223,Fulton,White,1,-0.451
13135050758,Gwinnett,Hispanic,1,1.644
13067030507,Cobb,Black,1,-0.368
13089023411,DeKalb,White,1,0.609
13117130601,Forsyth,Asian,1,-0.01
13067030363,Cobb,Hispanic,1,0.231
13135050235,Gwinnett,Unknown or other,1,1.106
13135050333,Gwinnett,White,1,-0.102
13135050630,Gwinnett,Asian,1,0.048
13113140307,Fayette,Black,1,0.531
13067030250,Cobb,White,1,-0.187
13089023435,DeKalb,Black,1,0.766
13135050539,Gwinnett,Hispanic,1,-0.71
13135050617,Gwinnett,White,1,0.166
13089023411,DeKalb,Black,1,-0.181
13089023445,DeKalb,Black,1,0.066
13121010314,Fulton,Hispanic,1,0.845
13135050623,Gwinnett,Black,1,0.239
13117130414,Forsyth,Unknown or other,1,-0.388
13067030349,Cobb,White,1,-0.705
13067031510,Cobb,Black,1,1.13
13135050631,Gwinnett,Hispanic,1,1.732
13121009900,Fulton,Black,1,-0.257
13067030260,Cobb,White,1,0.184
13135050565,Gwinnett,Asian,1,0.585
13151070411,Henry,Black,1,-0.366
13121009104,Fulton,Hispanic,1,0.507
13057091107,Cherokee,Asian,1,-0.204
13151070210,Henry,Black,1,1.979
13089023219,DeKalb,Black,1,1.545
13121011417,Fulton,White,1,-0.213
13121009803,Fulton,Unknown or other,1,0.231
13135050742,Gwinnett,Black,1,-0.375
13135050619,Gwinnett,Unknown or other,1,-0.546
13067030364,Cobb,White,1,0.924
13135050555,Gwinnett,Unknown or other,1,-0.162
13121011424,Fulton,White,1,-0.164
13135050751,Gwinnett,Black,1,0.578
13067031221,Cobb,Black,1,0.519
13121010517,Fulton,Unknown or other,1,0.161
13057091012,Cherokee,White,1,-0.055
13067030511,Cobb,Hispanic,1,0.477
13067031516,Cobb,White,1,0.089
13135050744,Gwinnett,Asian,1,0.652
13135050240,Gwinnett,Black,1,-0.195
13067030267,Cobb,Black,1,1.9
13151070322,Henry,Black,1,0.698
13135050243,Gwinnett,Asian,1,-0.356
13067030602,Cobb,White,1,-0.185
13089021229,DeKalb,Unknown or other,1,-0.377
13067031215,Cobb,Unknown or other,1,-1.389
13135050563,Gwinnett,Unknown or other,1,0.202
13117130301,Forsyth,Asian,1,-0.578
13117130103,Forsyth,White,1,0.02
13089021912,DeKalb,Unknown or other,1,-0.323
13113140307,Fayette,Asian,1,-0.477
13089021502,DeKalb,Unknown or other,1,-0.283
13135050748,Gwinnett,Unknown or other,1,0.31
13057090302,Cherokee,White,1,1.811
13067030263,Cobb,Unknown or other,1,0.56
13057091001,Cherokee,Unknown or other,1,-0.479
13057090909,Cherokee,White,1,0.327
13135050763,Gwinnett,Hispanic,1,0.257
13135050748,Gwinnett,Unknown or other,1,-1.034
13067030110,Cobb,Black,1,-0.558
13135050748,Gwinnett,Unknown or other,1,-1.636
13057090503,Cherokee,White,1,1.25
13089021223,DeKalb,White,1,-0.268
13135050619,Gwinnett,Asian,1,0.12
13067030252,Cobb,Unknown or other,1,-0.096
13135050582,Gwinnett,Unknown or other,1,0.391
13121011435,Fulton,White,1,0.341
13067030342,Cobb,White,1,-0.044
13067030278,Cobb,Asian,1,0.565
13057090907,Cherokee,White,1,0.139
13121004100,Fulton,White,1,-0.358
13067030112,Cobb,White,1,0.707
13135050748,Gwinnett,Black,1,0.311
13151070405,Henry,Unknown or other,1,0.597
13121009301,Fulton,Unknown or other,1,-0.387
13097080606,Douglas,Unknown or other,1,0.192
13135050741,Gwinnett,Asian,1,-1.31
13057090703,Cherokee,White,1,0.507
13135050741,Gwinnett,Black,1,-0.456
13067030274,Cobb,White,1,0.422
13135050748,Gwinnett,White,1,-1.373
13135050748,Gwinnett,Unknown or other,1,-1.184
13063040202,Clayton,Hispanic,1,0.294
13089021914,DeKalb,Asian,1,-0.029
13057090102,Cherokee,White,1,1.237
13121004900,Fulton,White,1,0.074
13121010534,Fulton,Unknown or other,1,1.104
13067031308,Cobb,Black,1,-0.152
13057091106,Cherokee,Unknown or other,1,-0.42
13067031308,Cobb,Black,1,0.061
13067031213,Cobb,White,1,-0.039
13121010532,Fulton,Black,1,0.26
13057090301,Cherokee,Unknown or other,1,0.221
13121010306,Fulton,Black,1,-0.181
13121010538,Fulton,Black,1,0.403
13067030255,Cobb,White,1,0.773
13057090708,Cherokee,White,1,-0.203
13135050568,Gwinnett,Unknown or other,1,0.126
13057090506,Cherokee,White,1,1.217
13067030246,Cobb,White,1,-0.508
13117130305,Forsyth,White,1,0.076
13057091001,Cherokee,White,1,0.965
13057090503,Cherokee,Black,1,1.314
13067031308,Cobb,Unknown or other,1,0.133
13057090906,Cherokee,Black,1,0.933
13135050630,Gwinnett,Black,1,0.359
13121011640,Fulton,White,1,0.844
13067031112,Cobb,Unknown or other,1,0.219
13135050588,Gwinnett,Unknown or other,1,-1.008
13135050105,Gwinnett,White,1,0.852
13063040202,Clayton,Black,1,0.824
13121011507,Fulton,Unknown or other,1,0.111
13067030332,Cobb,Unknown or other,1,0.025
13067030266,Cobb,White,1,0.115
13067030602,Cobb,Unknown or other,1,0.25
13089021101,DeKalb,White,1,0.744
13057091009,Cherokee,Unknown or other,1,0.391
13067030258,Cobb,Unknown or other,1,0.25
13135050748,Gwinnett,Unknown or other,1,-0.821
13113140403,Fayette,Unknown or other,1,0.009
13121011642,Fulton,White,1,0.852
13067030256,Cobb,White,1,-0.235
13121009607,Fulton,White,1,0.707
13121008801,Fulton,White,1,-0.068
13057090907,Cherokee,Unknown or other,1,-0.174
13067031511,Cobb,Unknown or other,3,
13247060101,Rockdale,White,1,-0.436
13067031308,Cobb,Black,1,-0.962
13135050619,Gwinnett,Asian,1,-1.421
13097080509,Douglas,Unknown or other,1,0.489
13089023422,DeKalb,Unknown or other,1,-0.625
13089023506,DeKalb,White,3,
13151070313,Henry,Unknown or other,1,0.369
13135050619,Gwinnett,Asian,1,0.237
13121011505,Fulton,White,1,1.029
13135050741,Gwinnett,White,1,0.019
13089021220,DeKalb,Unknown or other,1,0
13121001302,Fulton,White,1,0.017
13067030267,Cobb,Black,1,0.65
13121007703,Fulton,Black,1,0.478
13121009103,Fulton,Asian,1,0.131
13121011660,Fulton,White,1,0.214
13135050748,Gwinnett,Unknown or other,1,0.127
13121010305,Fulton,Black,1,0.109
13135050619,Gwinnett,Asian,1,-0.141
13063040409,Clayton,Black,1,0.739
13135050748,Gwinnett,Black,1,-0.439
13057090504,Cherokee,White,1,0.619
13097080608,Douglas,Unknown or other,1,1.077
13247060411,Rockdale,White,3,
13057090706,Cherokee,White,1,0.504
13135050741,Gwinnett,Black,1,-0.21
13057090911,Cherokee,White,1,-0.111
13067031308,Cobb,Black,1,-0.164
13067030262,Cobb,White,1,0.269
13135050748,Gwinnett,Asian,1,-0.994
13135050741,Gwinnett,Black,1,-1.378
13067030352,Cobb,Hispanic,1,0.539
13121011419,Fulton,White,1,0.064
13057090810,Cherokee,Unknown or other,1,-0.38
13121011650,Fulton,White,1,1.178
13135050748,Gwinnett,Black,1,-0.272
13067030260,Cobb,White,1,0.73
13067030253,Cobb,Unknown or other,1,-0.116
13135050748,Gwinnett,Black,1,-1.152
13089021224,DeKalb,White,1,0.229
13135050743,Gwinnett,Black,3,
13057090101,Cherokee,White,1,0.268
13135050619,Gwinnett,Unknown or other,1,-1.356
13113140404,Fayette,Hispanic,1,0.127
13117130301,Forsyth,White,1,0.114
13135050748,Gwinnett,Unknown or other,1,-0.09
13121006100,Fulton,White,1,0.202
13067030253,Cobb,Unknown or other,1,-0.072
13067030340,Cobb,White,1,0.209
13057090905,Cherokee,Hispanic,1,0.263
13057090506,Cherokee,White,1,-0.152
13135050748,Gwinnett,Unknown or other,1,-1.473
